date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:02:34	94428/94428	U-----	200	untouched ('OK')	text/html	etag:%2222d6a273-170dc-50446b95301c0%22	http://texte.phil-splitter.com/html/das_verhaltnis_.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/das_verhaltnis_.html	(from http://www.phil-splitter.com/html/materialismus.html)
14:02:35	9485/9485	U-----	200	untouched ('')	image/jpeg	etag:%2223a2fd9a-250d-4fc1c23b215c0%22	http://www.phil-splitter.com/assets/images/Demokrit.jpg	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/Demokrit.jpg	(from http://www.phil-splitter.com/html/materialismus.html)
14:02:35	90759/90759	U-----	200	untouched ('OK')	text/html	etag:%22224e0c74-16287-5028e702a8680%22	http://hegel.abcphil.de/html/franzosische_philosophie.html	B:/Phil%20Splitter/Phil%20Splitter/hegel.abcphil.de/html/franzosische_philosophie.html	(from http://www.phil-splitter.com/html/materialismus.html)
14:02:35	653/653	U-----	200	untouched ('')	image/gif	etag:%2222f2bb24-28d-4fc1c2782a5c0%22	http://www.phil-splitter.com/assets/images/autogen/Alle_Seiten_NnBanner.gif	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/assets/images/autogen/Alle_Seiten_NnBanner.gif	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:36	58495/58495	U-----	200	untouched ('OK')	text/html	etag:%22251b9a61-e47f-50356d7ac0900%22	http://www.phil-splitter.com/html/schelling.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/schelling.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:36	1639/1639	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Wed,%2012%20Feb%202020%2013:02:29%20GMT	https://www.google.com/cse/static/style/look/default.css	B:/Phil%20Splitter/Phil%20Splitter/www.google.com/cse/static/style/look/default.css	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:36	83257/83257	U-----	200	untouched ('OK')	text/html	etag:%2223717cef-14539-50356dc7fff40%22	http://www.phil-splitter.com/html/theodor_w__adorno.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/theodor_w__adorno.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:37	225687/225687	U-----	200	untouched ('OK')	text/html	etag:%2223717cf3-37197-50356db4ed240%22	http://www.phil-splitter.com/html/verfassung_usa.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/verfassung_usa.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:37	73440/73440	U-----	200	untouched ('OK')	text/html	etag:%2223c47afa-11ee0-50356dbe768c0%22	http://www.phil-splitter.com/html/declaration_of_independance.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/declaration_of_independance.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:37	269792/269792	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2012%20Feb%202020%2013:01:50%20GMT	https://www.youtube.com/watch?v=Io7MZSrsJp8	B:/Phil%20Splitter/Phil%20Splitter/www.youtube.com/watchb69e.html	(from http://www.phil-splitter.com/html/russland.html)
14:02:37	80250/80250	U-----	200	untouched ('OK')	text/html	etag:%2223e22fd1-1397a-50356d9a39340%22	http://www.phil-splitter.com/html/i_have_a_dream_.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/i_have_a_dream_.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:38	58744/58744	U-----	200	untouched ('OK')	text/html	etag:%2223717cf0-e578-50356d8a02d00%22	http://www.phil-splitter.com/html/unabhangigkeitserklarung_d__us.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/unabhangigkeitserklarung_d__us.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:38	65011/65011	U-----	200	untouched ('OK')	text/html	etag:%22251b9a59-fdf3-50356d9ff20c0%22	http://www.phil-splitter.com/html/recht_auf_leben_.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/recht_auf_leben_.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:38	58831/58831	U-----	200	untouched ('OK')	text/html	etag:%2223c47af9-e5cf-50356db9b1d80%22	http://www.phil-splitter.com/html/das_wahre_ist_das_ganze.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/das_wahre_ist_das_ganze.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:38	91712/91712	U-----	200	untouched ('OK')	text/html	etag:%2223e22fe0-16640-50356dc2471c0%22	http://www.phil-splitter.com/html/nachrichten_2.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/nachrichten_2.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:38	94793/94793	U-----	200	untouched ('OK')	text/html	etag:%2223c47afc-17249-50356d91a3f00%22	http://www.phil-splitter.com/html/eine_un-_heimliche_allianz.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/eine_un-_heimliche_allianz.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:39	83027/83027	U-----	200	untouched ('OK')	text/html	etag:%2225d7c911-14453-50356d8cdf3c0%22	http://www.phil-splitter.com/html/appeasement.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/appeasement.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:39	76041/76041	U-----	200	untouched ('OK')	text/html	etag:%2225d7c914-12909-50356dab63bc0%22	http://www.phil-splitter.com/html/ayaan_hirsi_ali.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/ayaan_hirsi_ali.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:40	77893/77893	U-----	200	untouched ('OK')	text/html	etag:%2225d7c916-13045-50356d8dd3600%22	http://www.phil-splitter.com/html/bibelverbrennung.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/bibelverbrennung.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:40	73370/73370	U-----	200	untouched ('OK')	text/html	etag:%2223e22fd3-11e9a-50356db5e1480%22	http://www.phil-splitter.com/html/iran_-_nordkorea.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/iran_-_nordkorea.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:40	64405/64405	U-----	200	untouched ('OK')	text/html	etag:%2223c47b05-fb95-50356d8355d40%22	http://www.phil-splitter.com/html/gefahrliche_straf-__sanktions-.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/gefahrliche_straf-__sanktions-.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:40	75340/75340	U-----	200	untouched ('OK')	text/html	etag:%2223c47aff-1264c-50356dc42f640%22	http://www.phil-splitter.com/html/europa_islamismus.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/europa_islamismus.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:40	74608/74608	U-----	200	untouched ('OK')	text/html	etag:%2223e22fcf-12370-50356d8355d40%22	http://www.phil-splitter.com/html/hitler-muslim-bruder.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/hitler-muslim-bruder.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:41	86201/86201	U-----	200	untouched ('OK')	text/html	etag:%2225d7c90f-150b9-5043304a022c0%22	http://www.phil-splitter.com/html/antisemitismus_2.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/antisemitismus_2.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:41	75983/75983	U-----	200	untouched ('OK')	text/html	etag:%2223c47af6-128cf-50356d938c380%22	http://www.phil-splitter.com/html/cia_world_factbook.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/cia_world_factbook.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:42	61197/61197	U-----	200	untouched ('OK')	text/html	etag:%22251b9a4f-ef0d-50356d853e1c0%22	http://www.phil-splitter.com/html/nationalstaat-israel.html	B:/Phil%20Splitter/Phil%20Splitter/www.phil-splitter.com/html/nationalstaat-israel.html	(from http://www.phil-splitter.com/html/alle_seiten.html)
14:02:42	43/43	U-----	200	untouched ('')	image/gif	etag:%22220627d2-2b-4edaa902e0180%22	http://abcda.phil-splitter.com/assets/images/autogen/clearpixel.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/clearpixel.gif	(from http://abcda.phil-splitter.com/html/garten_eden.html)
14:02:42	18269/18269	U-----	200	untouched ('')	image/jpeg	etag:%22220627cd-475d-4eaaf41be2780%22	http://abcda.phil-splitter.com/assets/images/autogen/494px-Hieronymus_Bosch_017.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/494px-Hieronymus_Bosch_017.jpg	(from http://abcda.phil-splitter.com/html/garten_eden.html)
14:02:42	11411/11411	U-----	200	untouched ('OK')	text/html	etag:%2222be2b4a-2c93-4f3f6f92fb3c0%22	http://abcda.phil-splitter.com/index.html	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/index.html	(from http://abcda.phil-splitter.com/html/garten_eden.html)
14:02:43	23475/23475	U-----	200	untouched ('')	image/jpeg	etag:%22220627d6-5bb3-4eaaf41aee540%22	http://abcda.phil-splitter.com/assets/images/autogen/rabe-01.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/rabe-01.jpg	(from http://abcda.phil-splitter.com/html/poe.html)
14:02:43	1709/1709	U-----	200	untouched ('')	image/jpeg	etag:%22220627d8-6ad-4eaaf41be2780%22	http://abcda.phil-splitter.com/assets/images/autogen/tao.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/tao.jpg	(from http://abcda.phil-splitter.com/html/tao.html)
14:02:43	16933/16933	U-----	200	untouched ('')	image/jpeg	etag:%22220627ce-4225-4eaaf41be2780%22	http://abcda.phil-splitter.com/assets/images/autogen/Eyeescher.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/Eyeescher.jpg	(from http://abcda.phil-splitter.com/html/auge-escher.html)
14:02:44	2203/2203	U-----	200	untouched ('')	image/gif	etag:%22220627d5-89b-4eaaf41aee540%22	http://abcda.phil-splitter.com/assets/images/autogen/quarks.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/quarks.gif	(from http://abcda.phil-splitter.com/html/demokrit.html)
14:02:44	5881/5881	U-----	200	untouched ('')	image/jpeg	etag:%22220627d0-16f9-4eaaf41cd69c0%22	http://abcda.phil-splitter.com/assets/images/autogen/Spinoza.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/Spinoza.jpg	(from http://abcda.phil-splitter.com/html/spinoza.html)
14:02:44	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:37%20GMT	http://abcda.phil-splitter.com/assets/rollover.js	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/rollover.html	(from http://abcda.phil-splitter.com/html/hegel.html)
14:02:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:38%20GMT	http://abcda.phil-splitter.com/html/fusion.css	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/html/fusion.html	(from http://abcda.phil-splitter.com/html/hegel.html)
14:02:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:38%20GMT	http://abcda.phil-splitter.com/html/style.css	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/html/style.html	(from http://abcda.phil-splitter.com/html/hegel.html)
14:02:45	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:38%20GMT	http://abcda.phil-splitter.com/html/site.css	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/html/site.html	(from http://abcda.phil-splitter.com/html/hegel.html)
14:02:46	11428/11428	U-----	200	untouched ('')	image/gif	etag:%22220627d1-2ca4-4eaaf41cd69c0%22	http://abcda.phil-splitter.com/assets/images/autogen/a_a_samp2a79c852dd50fdbd.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/a_a_samp2a79c852dd50fdbd.gif	(from http://abcda.phil-splitter.com/html/hegel.html)
14:02:46	10713/10713	U-----	200	untouched ('')	image/jpeg	etag:%22220627d4-29d9-4eaaf41cd69c0%22	http://abcda.phil-splitter.com/assets/images/autogen/paulus-k.jpg	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/paulus-k.jpg	(from http://abcda.phil-splitter.com/html/paulus.html)
14:02:46	48140/48140	U-----	200	untouched ('')	image/gif	etag:%22259f814f-bc0c-4eaaf419060c0%22	http://abcda.phil-splitter.com/assets/images/anm1ca01d44d7a47eec.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/anm1ca01d44d7a47eec.gif	(from http://abcda.phil-splitter.com/html/descartes.html)
14:02:47	102649/102649	U-----	200	untouched ('')	image/gif	etag:%22259f814e-190f9-4eaaf419fa300%22	http://abcda.phil-splitter.com/assets/images/anm02518ddeb2ce6c48.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/anm02518ddeb2ce6c48.gif	(from http://abcda.phil-splitter.com/html/subjekt.html)
14:02:47	38212/38212	U-----	200	untouched ('')	image/gif	etag:%22220627cf-9544-4ef65def24f80%22	http://abcda.phil-splitter.com/assets/images/autogen/KANT-HEGEL.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/KANT-HEGEL.gif	(from http://abcda.phil-splitter.com/html/phil.html)
14:02:47	17130/17130	U-----	200	untouched ('')	image/gif	etag:%22220627d7-42ea-4ef65def24f80%22	http://abcda.phil-splitter.com/assets/images/autogen/sampeb1a269db948597c.gif	B:/Phil%20Splitter/Phil%20Splitter/abcda.phil-splitter.com/assets/images/autogen/sampeb1a269db948597c.gif	(from http://abcda.phil-splitter.com/html/hegel1.html)
14:02:47	566/566	U-----	200	untouched ('')	image/gif	etag:%222393e98f-236-4f858811fd480%22	http://www.abcphil.de/assets/images/autogen/Zitate3_Hp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Zitate3_Hp3.gif	(from http://www.abcphil.de/html/zitate3.html)
14:02:48	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:41%20GMT	http://www.abcphil.de/html/Zitate3_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/Zitate3_HRp4.html	(from http://www.abcphil.de/html/zitate3.html)
14:02:48	96198/96198	U-----	200	untouched ('OK')	text/html	etag:%2225ecbc64-177c6-50446bbf264c0%22	http://texte.phil-splitter.com/html/einleitung.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/einleitung.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:48	215/215	U--M-Z	200	updated ('OK')	application/unknown	date:Wed,%2012%20Feb%202020%2013:01:27%20GMT	https://www.stern.de/robots.txt		(from http://www.phil-splitter.com/html/politik.html)
14:02:48	3149/3149	U-----	200	untouched ('')	image/gif	etag:%2223bd3132-c4d-4f3b22a861080%22	http://texte.phil-splitter.com/assets/images/hegeleliforp.gif	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/assets/images/hegeleliforp.gif	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:49	89347/89347	U-----	200	untouched ('OK')	text/html	etag:%222338832a-15d03-50446b36c6300%22	http://texte.phil-splitter.com/html/die_sinnliche_gewissheit-.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/die_sinnliche_gewissheit-.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:49	96498/96498	U-----	200	untouched ('OK')	text/html	etag:%2223388333-178f2-50446bac137c0%22	http://texte.phil-splitter.com/html/die_wahrnehmung-.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/die_wahrnehmung-.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:49	85339/85339	U-----	200	untouched ('OK')	text/html	etag:%2223388332-14d5b-50446b1194b40%22	http://texte.phil-splitter.com/html/die_wahrheit.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/die_wahrheit.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:49	87283/87283	U-----	200	untouched ('OK')	text/html	etag:%2225a66a8d-154f3-50446bd609ac0%22	http://texte.phil-splitter.com/html/selbststandigkeit_und_unselbststandigkeit.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/selbststandigkeit_und_unselbststandigkeit.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:49	128921/128921	U-----	200	untouched ('OK')	text/html	etag:%222282a088-1f799-50446b37ba540%22	http://texte.phil-splitter.com/html/kraft_und_verstand-.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/kraft_und_verstand-.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:50	170195/170195	U-----	200	untouched ('OK')	text/html	etag:%2227e1590c-298d3-50446b38ae780%22	http://texte.phil-splitter.com/html/gewissheit_und_wahrheit_der_vernunft.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/gewissheit_und_wahrheit_der_vernunft.html	(from http://texte.phil-splitter.com/html/vorrede.html)
14:02:50	161438/161438	U-----	200	untouched ('OK')	text/html	etag:%2223e422a8-2769e-50206fcddb1c0%22	http://textea.phil-splitter.com/html/notwendiges_eintreten_der_kunst.html	B:/Phil%20Splitter/Phil%20Splitter/textea.phil-splitter.com/html/notwendiges_eintreten_der_kunst.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:50	9202/9202	U-----	200	untouched ('OK')	text/html	etag:%22226db988-23f2-46193cac77a40%22	http://bibel.phil-splitter.com/psal16.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/psal16.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:50	27194/27194	U-----	200	untouched ('OK')	text/html	etag:%2222709988-6a3a-46193bf3745c0%22	http://bibel.phil-splitter.com/apos2.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/apos2.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:51	29132/29132	U-----	200	untouched ('OK')	text/html	etag:%22231f7ad3-71cc-46193c6d865c0%22	http://bibel.phil-splitter.com/luka24.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/luka24.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:51	90985/90985	U-----	200	untouched ('OK')	text/html	etag:%2225c0ead3-16369-50446b23b3600%22	http://texte.phil-splitter.com/html/p_3.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/p_3.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:51	73578/73578	U-----	200	untouched ('OK')	text/html	etag:%2223388329-11f6a-50446afc999c0%22	http://texte.phil-splitter.com/html/die_schone_gestalt_der_gottlichen_machte.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/die_schone_gestalt_der_gottlichen_machte.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:51	100007/100007	U-----	200	untouched ('OK')	text/html	etag:%2222166575-186a7-50446af127ec0%22	http://texte.phil-splitter.com/html/das_absolute_wissen.html	B:/Phil%20Splitter/Phil%20Splitter/texte.phil-splitter.com/html/das_absolute_wissen.html	(from http://www.abcphil.de/html/kreuz.html)
14:02:51	19057/19057	U-----	200	untouched ('')	image/jpeg	etag:%22236e91eb-4a71-4f8587d9b8fc0%22	http://www.abcphil.de/assets/images/hegel.jpg	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/hegel.jpg	(from http://www.abcphil.de/html/kreuz.html)
14:02:52	610/610	U-----	200	untouched ('')	image/gif	etag:%22218cf8b4-262-4f8588363aa00%22	http://www.abcphil.de/assets/images/autogen/Bibelzitate_Hp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Bibelzitate_Hp3.gif	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:52	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:45%20GMT	http://www.abcphil.de/html/Bibelzitate_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/Bibelzitate_HRp4.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:52	48841/48841	U-----	200	untouched ('')	image/jpeg	etag:%22225d4941-bec9-4f8587d4f4480%22	http://www.abcphil.de/assets/images/490px-Mathis_Gothart_Gr-C3-BCnewald_023.jpg	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/490px-Mathis_Gothart_Gr-C3-BCnewald_023.jpg	(from http://www.abcphil.de/html/kreuz.html)
14:02:52	18745/18745	U-----	200	untouched ('OK')	text/html	etag:%22231c40d7-4939-46193cae5fec0%22	http://bibel.phil-splitter.com/psal22.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/psal22.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:53	196342/196342	U-----	200	untouched ('OK')	text/html	etag:%2225bb8c13-2fef6-50206ebe0f080%22	http://textea.phil-splitter.com/html/a__der_romantische_inhalt.html	B:/Phil%20Splitter/Phil%20Splitter/textea.phil-splitter.com/html/a__der_romantische_inhalt.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:53	20339/20339	U-----	200	untouched ('OK')	text/html	etag:%22274eb019-4f73-46193c5797200%22	http://bibel.phil-splitter.com/joha16.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/joha16.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:53	32698/32698	U-----	200	untouched ('OK')	text/html	etag:%2225b5081f-7fba-46193c5b67b00%22	http://bibel.phil-splitter.com/joha8.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/joha8.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:53	28103/28103	U-----	200	untouched ('OK')	text/html	etag:%22274eb012-6dc7-46193c54bab40%22	http://bibel.phil-splitter.com/joha1.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/joha1.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:54	20885/20885	U-----	200	untouched ('OK')	text/html	etag:%22235ccda7-5195-46193c7dbcc00%22	http://bibel.phil-splitter.com/matt6.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/matt6.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:54	16497/16497	U-----	200	untouched ('OK')	text/html	etag:%2222137f5b-4071-46193c0e284c0%22	http://bibel.phil-splitter.com/hese13.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/hese13.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:54	28420/28420	U-----	200	untouched ('OK')	text/html	etag:%22235ccd9f-6f04-46193c7bd4780%22	http://bibel.phil-splitter.com/matt24.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/matt24.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:55	659/659	U-----	200	untouched ('')	image/gif	etag:%2223a6c2e8-293-4f8587f931a00%22	http://www.abcphil.de/assets/images/autogen/Round-Rectangle_4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Round-Rectangle_4.gif	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:55	12331/12331	U-----	200	untouched ('OK')	text/html	etag:%222256a4c5-302b-46193c0b4be00%22	http://bibel.phil-splitter.com/hebr4.html	B:/Phil%20Splitter/Phil%20Splitter/bibel.phil-splitter.com/hebr4.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:55	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Feb%202020%2013:02:48%20GMT	http://www.biblegateway.com/versions/	B:/Phil%20Splitter/Phil%20Splitter/www.biblegateway.com/versions/index.html	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:56	2059/2059	U-----	200	untouched ('')	image/gif	etag:%2220353ec6-80b-4f858812f16c0%22	http://www.abcphil.de/assets/images/autogen/10-geboteluchoth03.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/10-geboteluchoth03.gif	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:56	751/751	U-----	200	untouched ('')	image/gif	etag:%2223a6c2dd-2ef-4f8588213f880%22	http://www.abcphil.de/assets/images/autogen/Rectangle.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Rectangle.gif	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:56	8592/8592	U-----	200	untouched ('')	image/jpeg	etag:%2223feb723-2190-4f85883aff540%22	http://www.abcphil.de/assets/images/autogen/FISCH1.jpg	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/FISCH1.jpg	(from http://www.abcphil.de/html/bibelzitate.html)
14:02:56	457/457	U-----	200	untouched ('')	image/gif	etag:%2223184bd9-1c9-4f85882327d00%22	http://www.abcphil.de/assets/images/autogen/Husserl-_Hp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Husserl-_Hp3.gif	(from http://www.abcphil.de/html/krisis.html)
14:02:57	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:50%20GMT	http://www.abcphil.de/html/Husserl-_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/Husserl-_HRp4.html	(from http://www.abcphil.de/html/krisis.html)
14:02:57	578/578	U-----	200	untouched ('')	image/gif	etag:%22219013d9-242-4f8587fa25c40%22	http://www.abcphil.de/assets/images/autogen/Judentum_Hp3.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/autogen/Judentum_Hp3.gif	(from http://www.abcphil.de/html/es_gibt_kein_richtiges_leben.html)
14:02:57	36974/36974	U-----	200	untouched ('OK')	text/html	etag:%22232e83a9-906e-5031da06d3600%22	http://archiv.abcphil.de/html/edmund_husserl__-encyclopaedia_britannica--artikel____husserlian.html	B:/Phil%20Splitter/Phil%20Splitter/archiv.abcphil.de/html/edmund_husserl__-encyclopaedia_britannica--artikel____husserlian.html	(from http://www.abcphil.de/html/krisis.html)
14:02:57	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2013:02:51%20GMT	http://www.abcphil.de/html/Judentum_HRp4.gif	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/html/Judentum_HRp4.html	(from http://www.abcphil.de/html/es_gibt_kein_richtiges_leben.html)
14:02:58	4990/4990	U-----	200	untouched ('')	image/jpeg	etag:%2227534114-137e-4f8587e436880%22	http://www.abcphil.de/assets/images/adorno2.jpg	B:/Phil%20Splitter/Phil%20Splitter/www.abcphil.de/assets/images/adorno2.jpg	(from http://www.abcphil.de/html/es_gibt_kein_richtiges_leben.html)
